"redcap_id","recruit_date","source","recruit_int_summ","ps_proj_eligible","screened","sl_status","randomized","complete","rand_proj"
"S000553",2020-12-13,"craigslist","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S000554",2020-12-13,"facebook","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S000555",2020-12-14,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000556",2020-12-14,"craigslist","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S000557",2021-01-20,"other_person","ineligible","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000558",2021-01-31,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000559",2021-01-31,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000560",2021-01-31,"facebook","screening_scheduled","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S000561",2021-02-01,"craigslist","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S000562",2021-02-03,"pt_in_other_studies","screening_scheduled","Project 2","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S000563",2021-02-06,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000564",2021-02-09,"clin_trials_web","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S000565",2021-02-12,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000566",2021-02-13,"other_person","screening_scheduled","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S000567",2020-10-23,"pt_in_other_studies","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000568",2020-10-23,"pt_in_other_studies","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000569",2021-02-13,"craigslist","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000570",2021-02-13,"facebook","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000571",2021-02-14,"other","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S000572",2021-02-14,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000573",2021-02-14,"facebook","screening_scheduled","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000574",2021-02-17,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000575",2021-02-18,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000576",2021-02-18,"facebook","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000577",2021-02-18,"facebook","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000578",2021-02-18,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000579",2021-02-19,"craigslist","screening_scheduled","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S000580",2021-10-25,"BuildClinical","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000581",2021-02-19,"other_person","ineligible","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000582",2021-02-19,"facebook","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000583",2020-10-23,"pt_in_other_studies","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000584",2020-10-23,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000585",2020-10-23,"other_person","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000586",2021-02-23,"facebook","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S000587",2021-02-24,"facebook","screening_scheduled","Project 1 and Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S000588",2021-02-23,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000589",2021-02-23,"facebook","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000590",2021-10-28,"BuildClinical","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S000591",2021-02-25,"facebook","screening_scheduled","Project 3","screened","Complete","randomized","complete","rand: Project 3"
"S000593",2020-10-23,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000594",2020-10-23,"other","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000595",2020-10-23,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000596",2020-10-23,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000597",2020-10-23,"pt_in_other_studies","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000598",2020-10-23,"other","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000599",2020-10-23,"other","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000600",2020-10-23,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000601",2020-10-23,"pt_in_other_studies","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000603",2020-10-23,"other","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000604",2020-10-23,"pt_in_other_studies","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000605",2021-05-21,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000606",2020-10-23,"other","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000607",2021-08-31,"other","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000608",2020-10-23,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000609",2020-10-23,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000610",2020-10-23,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000611",2021-03-02,"facebook","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S000612",2020-10-23,"other","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000613",2020-10-23,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000614",2020-10-23,"other","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000615",2020-10-23,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000616",2020-10-23,"other","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000617",2020-10-24,"other","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000618",2020-10-24,"other","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000619",2020-10-24,"pt_in_other_studies","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000620",2020-10-24,"pt_in_other_studies","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000621",2020-10-24,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000622",2020-10-24,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000623",2020-10-24,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000624",2020-10-24,"pt_in_other_studies","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000625",2020-10-24,"other","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000626",2020-10-25,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000627",2020-10-25,"other","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000628",2021-03-03,"flyer","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S000629",2021-03-02,"facebook","lost_contact","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S000630",2021-03-03,"craigslist","screening_scheduled","Project 2","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S000631",2021-03-04,"facebook","ineligible","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S000632",2021-03-04,"clin_trials_web","screening_scheduled","Project 2","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S000633",2021-03-04,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000634",2020-10-25,"other_person","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
